activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,STATUS
,3230284,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)OCCC1=C2[C@@H](c2ccc(OCCN3CCCCC3)cc2)Oc2ccccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '17.54', 'le': '0.32', 'lle': '2.16', 'sei': '16.10'}",CHEMBL1087298,,CHEMBL1087298,8.24,0,http://www.openphacts.org/units/Nanomolar,894619,=,1,1,=,,IC50,nM,,5.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,5.8,active
,3230285,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)OCCC1=C2[C@@H](c2ccc(OCCN3CCCCC3)cc2)Oc2cc(O)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '16.49', 'le': '0.30', 'lle': '2.15', 'sei': '13.64'}",CHEMBL1088343,,CHEMBL1088343,8.24,0,http://www.openphacts.org/units/Nanomolar,894692,=,1,1,=,,IC50,nM,,5.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,5.8,active
,3230286,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCC(=O)N1CCOc1ccc([C@@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '16.43', 'le': '0.30', 'lle': '3.76', 'sei': '7.78'}",CHEMBL1088337,,CHEMBL1088337,8.21,0,http://www.openphacts.org/units/Nanomolar,894906,=,1,1,=,,IC50,nM,,6.2,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,6.2,active
,3230287,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2ccccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '17.46', 'le': '0.32', 'lle': '2.12', 'sei': '16.03'}",CHEMBL1086652,,CHEMBL1086652,8.20,0,http://www.openphacts.org/units/Nanomolar,894691,=,1,1,=,,IC50,nM,,6.3,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,6.3,active
,3230288,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '16.41', 'le': '0.30', 'lle': '2.11', 'sei': '13.58'}",CHEMBL1082864,,CHEMBL1082864,8.20,0,http://www.openphacts.org/units/Nanomolar,894714,=,1,1,=,,IC50,nM,,6.3,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,6.3,active
,3230289,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCOc1ccc([C@@H]2Oc3cc(F)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '17.15', 'le': '0.32', 'lle': '2.07', 'sei': '15.94'}",CHEMBL1084120,,CHEMBL1084120,8.15,0,http://www.openphacts.org/units/Nanomolar,894647,=,1,1,=,,IC50,nM,,7.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,7.0,active
,3230290,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(CCOc2ccc([C@H]3Oc4cc(O)ccc4C4=C3c3ccc(O)cc3OCC4)cc2)CC1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '16.10', 'le': '0.30', 'lle': '3.51', 'sei': '10.80'}",CHEMBL1084922,,CHEMBL1084922,8.06,0,http://www.openphacts.org/units/Nanomolar,894875,=,1,1,=,,IC50,nM,,8.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,8.7,active
,3230291,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCOc1ccc([C@@H]2Oc3ccccc3C3=C2c2ccc(O)cc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '17.58', 'le': '0.32', 'lle': '2.11', 'sei': '15.73'}",CHEMBL1084129,,CHEMBL1084129,8.05,0,http://www.openphacts.org/units/Nanomolar,894589,=,1,1,=,,IC50,nM,,9.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,9.0,active
,3230292,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '16.10', 'le': '0.30', 'lle': '1.96', 'sei': '13.32'}",CHEMBL1088483,,CHEMBL1088483,8.05,0,http://www.openphacts.org/units/Nanomolar,894694,=,1,1,=,,IC50,nM,,9.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,9.0,active
,3230293,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCOCC3)cc1)C1=C2CCOc2cc(O)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '16.41', 'le': '0.30', 'lle': '3.36', 'sei': '9.92'}",CHEMBL1087812,,CHEMBL1087812,8.00,0,http://www.openphacts.org/units/Nanomolar,894851,=,1,1,=,,IC50,nM,,10.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,10.0,active
,3230294,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCOc1ccc([C@@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '17.86', 'le': '0.33', 'lle': '3.09', 'sei': '11.15'}",CHEMBL1085668,,CHEMBL1085668,7.96,0,http://www.openphacts.org/units/Nanomolar,894790,=,1,1,=,,IC50,nM,,11.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,11.0,active
,3230295,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)OCCC1=C2[C@@H](c2ccc(OCCN3CCCCCC3)cc2)Oc2ccccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '16.46', 'le': '0.30', 'lle': '1.49', 'sei': '15.56'}",CHEMBL1082539,,CHEMBL1082539,7.96,0,http://www.openphacts.org/units/Nanomolar,894590,=,1,1,=,,IC50,nM,,11.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,11.0,active
,3230296,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCOc1ccc([C@@H]2Oc3cc(O)ccc3C3=C2c2ccccc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '18.52', 'le': '0.34', 'lle': '2.79', 'sei': '15.55'}",CHEMBL1087919,,CHEMBL1087919,7.96,0,http://www.openphacts.org/units/Nanomolar,894670,=,1,1,=,,IC50,nM,,11.1,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,11.1,active
,3230297,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCOc1ccc([C@@H]2Oc3ccccc3C3=C2c2ccc(O)cc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '18.36', 'le': '0.34', 'lle': '2.73', 'sei': '15.41'}",CHEMBL1084127,,CHEMBL1084127,7.89,0,http://www.openphacts.org/units/Nanomolar,894587,=,1,1,=,,IC50,nM,,13.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,13.0,active
,3230298,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCOc1ccc([C@H]2Oc3ccccc3C3=C2c2ccc(O)cc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '18.15', 'le': '0.33', 'lle': '2.64', 'sei': '15.24'}",CHEMBL1086389,,CHEMBL1086389,7.80,0,http://www.openphacts.org/units/Nanomolar,895020,=,1,1,=,,IC50,nM,,16.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,16.0,active
,3230299,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)O[C@H](c1ccc(OCCCN3CCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '15.33', 'le': '0.28', 'lle': '1.48', 'sei': '10.73'}",CHEMBL1087546,,CHEMBL1087546,7.66,0,http://www.openphacts.org/units/Nanomolar,894975,=,1,1,=,,IC50,nM,,22.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,22.0,active
,3230300,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCC(=O)N1CCCOc1ccc([C@@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '14.39', 'le': '0.27', 'lle': '2.55', 'sei': '7.00'}",CHEMBL1087682,,CHEMBL1087682,7.39,0,http://www.openphacts.org/units/Nanomolar,894908,=,1,1,=,,IC50,nM,,40.97,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,40.97,active
,3230301,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCCN3CCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '14.53', 'le': '0.27', 'lle': '1.08', 'sei': '10.17'}",CHEMBL1087547,,CHEMBL1087547,7.26,0,http://www.openphacts.org/units/Nanomolar,894976,=,1,1,=,,IC50,nM,,55.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,55.0,active
,3230302,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2cc(OC)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '14.01', 'le': '0.26', 'lle': '0.79', 'sei': '14.57'}",CHEMBL1085429,,CHEMBL1085429,7.19,0,http://www.openphacts.org/units/Nanomolar,894715,=,1,1,=,,IC50,nM,,64.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,64.0,active
,3230303,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCCC3)cc1)C1=C2CCOc2ccccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '14.62', 'le': '0.27', 'lle': '0.60', 'sei': '13.82'}",CHEMBL1087288,,CHEMBL1087288,7.07,0,http://www.openphacts.org/units/Nanomolar,894672,=,1,1,=,,IC50,nM,,85.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,85.0,active
,3230304,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2ccccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '14.91', 'le': '0.27', 'lle': '0.92', 'sei': '13.68'}",CHEMBL1087289,,CHEMBL1087289,7.00,0,http://www.openphacts.org/units/Nanomolar,894673,=,1,1,=,,IC50,nM,,100.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,100.0,active
,3230305,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '13.81', 'le': '0.26', 'lle': '1.60', 'sei': '9.74'}",CHEMBL1083179,,CHEMBL1083179,6.96,0,http://www.openphacts.org/units/Nanomolar,894853,=,1,1,=,,IC50,nM,,111.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,111.0,active
,3230306,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '15.50', 'le': '0.29', 'lle': '2.14', 'sei': '6.56'}",CHEMBL1083187,,CHEMBL1083187,6.92,0,http://www.openphacts.org/units/Nanomolar,894943,=,1,1,=,,IC50,nM,,120.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,120.0,active
,3230307,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)O[C@H](c1cccc(OCCN3CCCCC3)c1)C1=C2CCOc2cc(O)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '14.05', 'le': '0.26', 'lle': '1.03', 'sei': '9.56'}",CHEMBL1087040,,CHEMBL1087040,6.82,0,http://www.openphacts.org/units/Nanomolar,894977,=,1,1,=,,IC50,nM,,150.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,150.0,active
,3230308,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccccc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '15.70', 'le': '0.29', 'lle': '1.58', 'sei': '13.18'}",CHEMBL1082529,,CHEMBL1082529,6.75,0,http://www.openphacts.org/units/Nanomolar,894650,=,1,1,=,,IC50,nM,,180.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,180.0,active
,3230309,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)O[C@@H](c1cccc(OCCN3CCCCC3)c1)C1=C2CCOc2cc(O)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '13.84', 'le': '0.25', 'lle': '0.93', 'sei': '9.41'}",CHEMBL1087041,,CHEMBL1087041,6.72,0,http://www.openphacts.org/units/Nanomolar,894978,=,1,1,=,,IC50,nM,,190.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,190.0,active
,3230310,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,OCCOc1ccc(C2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '15.55', 'le': '0.29', 'lle': '2.21', 'sei': '7.36'}",CHEMBL1087683,,CHEMBL1087683,6.51,0,http://www.openphacts.org/units/Nanomolar,894909,=,1,1,=,,IC50,nM,,310.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,310.0,active
,3230311,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(CCOc2ccc([C@@H]3Oc4cc(O)ccc4C4=C3c3ccc(O)cc3OCC4)cc2)CC1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '13.00', 'le': '0.24', 'lle': '1.96', 'sei': '8.72'}",CHEMBL1085172,,CHEMBL1085172,6.51,0,http://www.openphacts.org/units/Nanomolar,894876,=,1,1,=,,IC50,nM,,312.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,312.0,active
,3230312,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,OCCCOc1ccc(C2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '15.00', 'le': '0.28', 'lle': '1.80', 'sei': '7.34'}",CHEMBL1084913,,CHEMBL1084913,6.49,0,http://www.openphacts.org/units/Nanomolar,894941,=,1,1,=,,IC50,nM,,326.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,326.0,active
,3230313,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CCOc1ccc([C@@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '13.97', 'le': '0.26', 'lle': '1.46', 'sei': '5.91'}",CHEMBL1083188,,CHEMBL1083188,6.24,0,http://www.openphacts.org/units/Nanomolar,894944,=,1,1,=,,IC50,nM,,580.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,580.0,active
,3230314,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2cc(OC)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,,CHEMBL1085667,,CHEMBL1085667,,0,http://www.openphacts.org/units/Nanomolar,894716,>,1,1,>,,IC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,10000.0,inactive
,3230315,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(CCOc2cccc([C@H]3Oc4cc(O)ccc4C4=C3c3ccc(O)cc3OCC4)c2)CC1,,,CHEMBL1153760,J. Med. Chem.,2009.0,,CHEMBL1083497,,CHEMBL1083497,,0,http://www.openphacts.org/units/Nanomolar,895017,>,1,1,>,,IC50,nM,,1000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1000.0,active
,3230316,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(CCOc2cccc([C@@H]3Oc4cc(O)ccc4C4=C3c3ccc(O)cc3OCC4)c2)CC1,,,CHEMBL1153760,J. Med. Chem.,2009.0,,CHEMBL1083805,,CHEMBL1083805,,0,http://www.openphacts.org/units/Nanomolar,895018,>,1,1,>,,IC50,nM,,1000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1000.0,active
,3230317,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)O[C@H](c1cccc(OCCN3CCSCC3)c1)C1=C2CCOc2cc(O)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,,CHEMBL1086388,,CHEMBL1086388,,0,http://www.openphacts.org/units/Nanomolar,895019,>,1,1,>,,IC50,nM,,1000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1000.0,active
,3230483,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)O[C@@H](c1cccc(OCCN3CCSCC3)c1)C1=C2CCOc2cc(O)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,,CHEMBL1087290,,CHEMBL1087290,,0,http://www.openphacts.org/units/Nanomolar,894738,>,1,1,>,,IC50,nM,,1000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1000.0,active
,3230489,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCCC3)cc1)C1=C2CCOc2ccccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '17.37', 'le': '0.32', 'lle': '1.93', 'sei': '16.42'}",CHEMBL1087418,,CHEMBL1087418,8.40,0,http://www.openphacts.org/units/Nanomolar,894739,=,1,1,=,,IC50,nM,,4.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,4.0,active
,3231579,[],CHEMBL1114100,Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)OC(c1ccc(OCCN3CCCCC3)cc1)C1=C2CCCOc2cc(O)ccc21,,,CHEMBL1153760,J. Med. Chem.,2009.0,"{'bei': '15.29', 'le': '0.28', 'lle': '1.46', 'sei': '10.70'}",CHEMBL1086644,,CHEMBL1086644,7.64,0,http://www.openphacts.org/units/Nanomolar,894741,=,1,1,=,,IC50,nM,,23.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,23.0,active
,3285883,[],CHEMBL1120990,Inhibition of estrogen receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C#N)[C@@H](c2ccc(F)cc2Cl)C(C(=O)OC(C)(C)C)=C(C)N1,,,CHEMBL1157753,J. Med. Chem.,2010.0,,CHEMBL1097751,,CHEMBL1097751,,0,http://www.openphacts.org/units/Nanomolar,908858,>,1,1,>,,IC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,10000.0,inactive
,3285884,[],CHEMBL1120990,Inhibition of estrogen receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC1=C(C(=O)OCC)[C@H](c2ccnc3ccccc23)C(C#N)=C(C)N1,,,CHEMBL1157753,J. Med. Chem.,2010.0,,CHEMBL1094797,,CHEMBL1094797,,0,http://www.openphacts.org/units/Nanomolar,907433,>,1,1,>,,IC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,10000.0,inactive
,3465187,[],CHEMBL1253097,Inhibition of ERalpha expressed in human tumor cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C#CCN(c1ccc(C(=O)N[C@@H](CCC(=O)N[C@H](CCC(=O)O)C(=O)O)C(=O)O)cc1)C1CCc2cc3nc(CO)[nH]c(=O)c3cc21,,,CHEMBL1250453,J. Med. Chem.,2010.0,"{'bei': '13.90', 'le': '0.26', 'lle': '8.06', 'sei': '3.76'}",CHEMBL1253498,,CHEMBL1253498,9.00,0,http://www.openphacts.org/units/Nanomolar,955411,=,1,1,=,,IC50,nM,,1.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.0,active
,6329253,[],CHEMBL1821419,Binding affinity to estrogen receptor-alpha after 2 hrs by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(NC(=O)c2cc(NC(=O)CCS(C)(=O)=O)cn2C)cc1C(=O)NCCCC(=O)NCCCCCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]21,,,CHEMBL1817587,Bioorg. Med. Chem.,2011.0,"{'bei': '10.72', 'le': '0.21', 'lle': '3.54', 'sei': '4.46'}",CHEMBL1818254,,CHEMBL1818254,8.96,0,http://www.openphacts.org/units/Nanomolar,1450375,=,1,1,=,,IC50,nM,,1.11,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,1.11,active
,10867826,[],CHEMBL2025226,Displacement of [3H]-estradiol from human full length recombinant ERalpha by scintillation proximity assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1CCN(CCOc2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C1,,,CHEMBL2021840,Eur. J. Med. Chem.,2012.0,"{'bei': '19.47', 'le': '0.37', 'lle': '3.29', 'sei': '13.17'}",CHEMBL2024376,,CHEMBL2024376,9.22,0,http://www.openphacts.org/units/Nanomolar,1640220,=,1,1,=,,IC50,nM,,0.6,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,0.6,active
